ticket_id,cst_id,prd_key,emp_id,issue_category,status,open_date,resolution_date
TKT-09379,17891,FR-R38B-48,EMP189,Account,Resolved,09/06/2017,2017-12-28
TKT-09380,12314,BK-R50B-60,EMP152,Billing,Resolved,2017-03-21,2017-04-06
TKT-09381,18820,FR-M21S-42,EMP083,Billing,Closed,2011-09-13,2011-10-31
TKT-09382,22262,RA-H123,EMP154,Account,Open,2016-10-29,
TKT-09383,11334,BK-M47B-38,EMP005,Billing,Resolved,2020-06-09,2020-08-03
TKT-09384,999999,PD-M340,EMP115,Product,Pending,07/18/2018,
TKT-09385,24620,BK-R89B-44,EMP108,Product,Closed,2024-03-21,2024-03-29
TKT-09386,12506,FR-R72Y-48,EMP121,General,Open,12/05/2019,
TKT-09387,19487,BK-R64Y-40,EMP013,Technical,Resolved,09/01/2016,2016-11-17
TKT-09388,16462,FR-M21S-52,EMP182,Technical,Opened,2023-05-13,
TKT-09389,21795,BK-R50R-44,EMP108,SHIPPING,Resolved,05/29/2014,2014-07-22
TKT-09390,24913,BK-T79U-50,EMP259,Technical,Pending,2012-06-12,
TKT-09391,23025,SB-M891-M,EMP291,Technical,PENDING,2017-08-14,
TKT-09392,13499,FR-M63B-40,EMP085,Shipping,closed,2013-05-22,2013-08-01
TKT-09393,15924,FR-T67Y-44,EMP007,Returns,Resolved,2013-11-12,2014-01-10
TKT-09394,12647,BK-M18S-52,EMP045,Technical,Pending,2014-11-17,
TKT-09395,13712,FR-R38B-62,EMP037,Product,Opened,2011-10-28,
TKT-09396,18134,FR-R72R-60,EMP151,Shipping,Opened,2018-12-10,
TKT-09397,14156,BK-T44U-46,EMP022,Product,Pending,2020-02-13,
TKT-09398,23138,FR-R92R-48,EMP089,Technical,OPEN,2024-08-23,
TKT-09399,15863,BK-R68R-48,EMP064,Account,Open,2024-06-19,
TKT-09400,21804,BK_T44U_50,EMP122,technical,Resolved,2021-12-02,2021-12-19
TKT-09401,14053,FR-R38B-58,EMP238,General,closed,2013-02-06,2013-02-09
TKT-09402,17569,FR_R72R_44,EMP268,product,Pending,09/02/2020,
TKT-09403,26252,FR-M94S-52,EMP075,Shipping,Pending,2013-03-18,
TKT-09404,21593,BK_M82B_44,EMP078,Product,Resolved,01/25/2011,03/01/2011
TKT-09405,22326,PD-M562,EMP072,technical,CLOSED,2018-01-16,2018-05-05
TKT-09406,28979,BK-T18Y-58,EMP079,Technical,Open,2018-08-21,
TKT-09407,28065,BK-M68B-46,EMP246,shipping,Open,2016-10-13,
TKT-09408,20536,BK-T18U-54,EMP103,Returns,Resolved,2019-10-27,2020-01-06
TKT-09409,14610,FR-R38B-44,EMP062,Product,Closed,08/31/2011,11/03/2011
TKT-09410,15811,FR-T67Y-50,EMP190,Returns,Resolve,2016-11-24,2017-03-11
TKT-09411,20673,SH-M897-M,EMP211,Returns,Open,12/03/2013,
TKT-09412,24301,TG-W091-S,EMP002,Product,Open,2016-09-09,
TKT-09413,28183,RW-M928,EMP038,Shipping,Resolved,2016-04-27,05/18/2016
TKT-09414,26386,BK-M47B-40,EMP081,Shipping,Resolved,2021-11-27,01/02/2022
TKT-09415,999999,BK-R93R-52,EMP203,Shipping,Resolved,2024-08-05,2024-08-21
TKT-09416,18922,SO-B909-M,EMP169,Product,Closed,2022-09-13,2022-09-22
TKT-09417,21223,SH-M897-L,EMP287,Product,Resolved,12/15/2022,2023-02-19
TKT-09418,17058,PD-M562,,Returns,Resolved,2022-05-13,2022-09-06
TKT-09419,17702,BK-R68R-58,EMP118,account,Pending,2022-08-24,
TKT-09420,999999,SH-W890-L,EMP226,Billing,Opened,2023-05-19,
TKT-09421,11214,FR-M94B-48,EMP074,Shipping,Open,2013-07-09,
TKT-09422,20306,BK-T79U-60,EMP295,Technical,resolved,03/07/2021,2021-06-26
TKT-09423,11626,FR-T67Y-54,EMP042,Account,Resolved,2019-03-13,05/02/2019
TKT-09424,20105,BK-T44U-60,EMP152,Shipping,Closed,06/15/2011,2011-09-26
TKT-09425,23836,BK_M82B_38,EMP137,Technical,Close,11/27/2023,2023-12-15
TKT-09426,25135,BK-R93R-44,EMP157,General,RESOLVED,2014-07-13,09/19/2014
TKT-09427,17566,FD_2342,EMP103,General,Open,2012-11-21,
TKT-09428,15540,BK-M18B-40,EMP076,Shipping,Open,2020-01-23,
TKT-09429,18873,FR-M94S-38,EMP300,Account,OPEN,09/19/2015,
TKT-09430,14405,BK-R93R-52,EMP079,General,Open,2015-06-27,
TKT-09431,18278,FW_M928,EMP226,Account,Pending,2022-10-10,
TKT-09432,11426,TG-W091-M,EMP265,Technical,Closed,2013-08-10,2013-10-14
TKT-09433,22428,LO-C100,EMP192,Technical,Pending,09/12/2011,
TKT-09434,19311,SE-M798,EMP034,Billing,Pending,2022-09-30,
TKT-09435,15472,FR-M63S-46,EMP099,Technical,Closed,2023-05-21,2023-08-13
TKT-09436,15190,FR-R72Y-40,EMP067,Account,Pending,2018-04-28,
TKT-09437,19873,CS-9183,EMP097,Shipping,Open,2018-11-19,
TKT-09438,17022,FR-T98Y-54,EMP018,Account,RESOLVED,06/30/2014,2014-09-21
TKT-09439,22456,BK-R68R-52,EMP118,Account,Resolved,02/11/2023,2023-04-02
TKT-09440,21764,BK-T18Y-58,EMP269,Account,Closed,2019-09-14,2019-10-04
TKT-09441,12793,BK-M68B-46,EMP020,billing,Open,2019-04-20,
TKT-09442,21235,FR-R72R-48,EMP257,Billing,Close,05/10/2024,2024-07-04
TKT-09443,12980,ST-1401,EMP135,shipping,Close,04/17/2017,2017-05-03
TKT-09444,27056,BK-R89R-58,EMP104,Returns,Pending,2011-03-05,
TKT-09445,19505,FW-M928,EMP134,Shipping,open,11/08/2022,
TKT-09446,14792,GL-H102-M,EMP108,Shipping,Pending,2022-07-29,
TKT-09447,16044,TT-M928,,Account,pending,2021-06-19,
TKT-09448,19202,FR-T67U-44,EMP197,Product,Closed,2016-11-17,2017-01-31
TKT-09449,28305,PU-M044,EMP274,Technical,Open,2012-06-27,
TKT-09450,15590,BK-M82S-48,EMP057,General,Pend,2020-02-15,
TKT-09451,25992,BK-M18B-42,EMP112,Account,closed,2017-03-10,2017-07-03
TKT-09452,11625,SO_B909_L,EMP097,Product,Resolve,12/26/2019,2020-01-23
TKT-09453,19988,TG-W091-L,EMP125,Billing,Pending,07/29/2024,
TKT-09454,22939,PRD-VE-C304-L,EMP042,Product,Opened,2013-06-26,
TKT-09455,24226,,EMP021,Billing,o,2020-05-01,
TKT-09456,16765,FW_R820,EMP010,Returns,closed,2013-12-01,2014-03-21
TKT-09457,15649,FR-R72Y-44,EMP156,Billing,Resolved,2011-10-22,2011-11-20
TKT-09458,24489,BK-R93R-52,EMP068,Returns,Pending,08/27/2013,
TKT-09459,19356,BK_M18S_44,EMP095,Technical,Rsolvd,2012-06-08,2012-06-19
TKT-09460,27281,BK-R68R-58,EMP293,Account,Pending,2019-12-06,
TKT-09461,20110,BK-M18B-44,EMP160,BILLING,Resolved,08/12/2017,2017-10-29
TKT-09462,19297,FR-R38R-44,EMP152,Billing,Close,2019-12-04,2020-01-04
TKT-09463,19345,FR_M94S_38,EMP152,Technical,Open,2022-10-01,
TKT-09464,25911,FR-R72R-48,EMP127,Returns,Pending,2018-05-03,
TKT-09465,18146,CL-9009,EMP133,Account,Closed,2015-04-17,2015-05-22
TKT-09466,22878,CS-4759,EMP166,Shipping,Closed,03/03/2022,2022-05-21
TKT-09467,21492,SB-M891-M,EMP037,Account,Resolved,10/13/2021,2022-02-08
TKT-09468,22219,FR-M63B-40,EMP259,Billing,Resolved,2015-02-08,2015-05-25
TKT-09469,22923,PRD-TI-M823,EMP002,Product,Closed,2020-12-02,2021-03-28
TKT-09470,28389,BK-M18S-40,EMP293,Returns,Pending,2017-09-05,
TKT-09471,20896,SO-B909-M,EMP073,Account,Resolved,2013-11-26,2014-02-19
TKT-09472,14004,FR-R92R-44,EMP144,billing,Opened,2011-12-31,
TKT-09473,16079,LO-C100,EMP057,Product,Pending,04/26/2017,
TKT-09474,22127,BK-M82S-38,EMP055,Billing,OPEN,04/14/2014,
TKT-09475,22367,FR-T98Y-54,EMP010,Billing,Close,2016-02-18,2016-06-07
TKT-09476,13028,FR-R38R-60,EMP147,Shipping,Resolved,2017-12-03,2017-12-30
TKT-09477,25422,BK-M18B-44,EMP115,Returns,Resolved,10/04/2018,2019-01-23
TKT-09478,23099,BK_M68B_42,EMP167,Shipping,Opened,07/23/2013,
TKT-09479,27032,FR-T67Y-44,EMP099,Returns,o,2016-12-15,
TKT-09480,28894,TI-R982,EMP191,RETURNS,Pending,11/11/2015,
TKT-09481,20083,BK-R50R-62,EMP197,General,Resolved,2013-04-21,2013-06-11
TKT-09482,24322,BK-R79Y-48,EMP210,Shipping,resolved,2012-04-14,2012-05-19
TKT-09483,16620,BK-M82B-38,EMP142,Product,Pending,07/09/2013,
TKT-09484,29473,BK-M47B-48,EMP005,SHIPPING,OPEN,2024-08-03,
TKT-09485,19806,BK-R89R-44,EMP173,Shipping,Open,2024-06-26,
TKT-09486,21348,BK-M68S-42,EMP144,shipping,Closed,2024-12-11,02/28/2025
TKT-09487,20597,HB-M918,EMP010,Technical,Open,2023-08-15,
TKT-09488,29243,FW-R623,EMP249,Billing,Closed,2020-10-11,2021-02-08
TKT-09489,25179,FR_M94S_44,EMP278,Billing,Pending,2021-09-16,
TKT-09490,14102,PU-M044,EMP082,General,Resolved,2016-03-31,2016-05-14
TKT-09491,14356,BK-R79Y-40,EMP067,Technical,Close,2014-12-05,2015-01-25
TKT-09492,14012,FR-R92R-62,EMP046,Technical,PENDING,2012-04-19,
TKT-09493,16384,BK-R50B-52,EMP061,General,Resolved,2012-03-07,2012-04-02
TKT-09494,12738,BK-M18S-42,EMP111,account,Resolved,2017-08-05,12/03/2017
TKT-09495,28802,FR-M63S-38,EMP209,returns,Open,2016-05-23,
TKT-09496,27226,BK-M18B-40,EMP020,Technical,Opened,03/20/2022,
TKT-09497,,RW-R762,EMP102,Account,Open,2018-01-22,
TKT-09498,18267,GL-F110-S,EMP259,Shipping,OPEN,2023-10-05,
TKT-09499,13922,BK-M82B-48,EMP130,Shipping,Closed,2021-01-11,2021-02-21
TKT-09500,27035,FR-R72Y-48,EMP166,Technical,resolved,2024-02-08,2024-04-19
TKT-09501,24978,BK-R93R-52,EMP103,Account,Open,2018-05-29,
TKT-09502,22822,PRD-SE-T312,EMP099,Account,OPEN,2023-12-29,
TKT-09503,12164,RW-M928,,Returns,Pending,2020-04-17,
TKT-09504,19511,,,Shipping,Resolved,03/25/2011,2011-07-18
TKT-09505,20100,FR-M94B-42,EMP276,Product,Open,2020-12-01,
TKT-09506,24577,BK-M82B-44,EMP157,Billing,Closed,12/27/2020,2021-03-24
TKT-09507,16390,TG-W091-L,EMP218,Technical,open,2011-08-01,
TKT-09508,12862,SJ-0194-X,EMP088,Returns,Pending,2023-12-04,
TKT-09509,15234,HB-M763,EMP140,RETURNS,Pending,2023-03-25,
TKT-09510,16464,SE-M798,EMP164,Returns,open,2011-09-01,
TKT-09511,29400,SH-W890-S,EMP106,Billing,Closed,2015-08-11,2015-11-27
TKT-09512,20851,SE-M236,EMP067,Product,open,2019-01-09,
TKT-09513,14996,CS-4759,EMP013,Product,Pending,2011-10-13,
TKT-09514,28493,BB-8107,EMP004,Shipping,Pending,2014-09-13,
TKT-09515,26604,BK-M82B-42,EMP178,Billing,Closed,2014-08-24,10/09/2014
TKT-09516,15249,BK-R50R-60,EMP274,Account,In Progress,2024-08-23,
TKT-09517,13333,RW-T905,EMP077,Account,Pending,2019-06-29,
TKT-09518,13738,HB-R956,EMP292,Shipping,pending,2019-02-03,
TKT-09519,17124,SH-W890-L,EMP100,Technical,Pending,2011-01-27,
TKT-09520,13735,PD-M340,EMP240,Returns,Resolved,2019-07-25,11/21/2019
TKT-09521,23887,PD-M282,EMP022,Returns,Closed,2011-10-27,11/23/2011
TKT-09522,,HL-U509-B,EMP120,Returns,Open,2011-07-12,
TKT-09523,24756,BK-R68R-48,EMP129,Product,Open,2018-06-21,
TKT-09524,23811,RW-R820,EMP217,Shipping,Open,2018-08-28,
TKT-09525,,CL-9009,EMP297,Shipping,Open,2024-08-06,
TKT-09526,29407,RB-9231,EMP013,Shipping,Closed,2015-01-01,2015-03-08
TKT-09527,24490,FR-R92B-62,EMP042,Technical,Closed,2022-08-16,2022-12-06
TKT-09528,24587,BB_9108,EMP202,Billing,Pending,2012-01-30,
TKT-09529,26457,BK-R64Y-38,EMP149,Product,CLOSED,2014-10-01,2014-10-14
TKT-09530,22502,FR-T98U-54,EMP162,Shipping,Clsd,2020-06-22,2020-07-19
TKT-09531,11438,FR-M21S-48,EMP157,Account,Closed,2017-09-18,2017-11-07
TKT-09532,14913,PD-M340,EMP291,Returns,open,2013-06-07,
TKT-09533,24311,FR-T98U-46,EMP040,Returns,open,12/31/2020,
TKT-09534,22762,FR-R38R-44,EMP042,RETURNS,pending,04/21/2011,
TKT-09535,12638,BK-R64Y-48,EMP143,billing,Pending,2021-02-07,
TKT-09536,24168,FR-R38B-44,EMP099,Product,Open,01/06/2019,
TKT-09537,12202,FR-T67Y-54,EMP163,Billing,Closed,2015-01-27,2015-01-29
TKT-09538,27245,BK-R50B-52,EMP229,Returns,Opened,2019-09-08,
TKT-09539,28392,FR-R38B-44,EMP278,Shipping,Closed,2020-03-04,2020-04-08
TKT-09540,18984,BK-R64Y-40,EMP209,Shipping,Closed,2017-03-14,2017-04-05
TKT-09541,28339,FR-T98Y-50,EMP260,Billing,In Progress,11/09/2022,
TKT-09542,20196,BK-T18U-62,,Billing,Open,2024-06-12,
TKT-09543,27483,FR-R92R-58,EMP027,Account,Open,2021-11-25,
TKT-09544,24302,VE-C304-S,EMP229,Billing,Open,12/11/2021,
TKT-09545,23400,FR_T98U_46,EMP248,product,Closed,06/28/2018,2018-09-26
TKT-09546,15759,BK-T44U-60,EMP002,Returns,Resolved,2015-08-29,2015-09-11
TKT-09547,18907,BK-R19B-58,EMP056,shipping,Resolved,04/05/2021,2021-06-26
TKT-09548,14783,BK-T18U-54,EMP230,Billing,Pending,2017-01-26,
TKT-09549,28046,BK-M38S-42,EMP029,billing,Open,2024-02-15,
TKT-09550,17346,BK-R93R-56,EMP295,Account,Resolve,2023-04-30,2023-06-23
TKT-09551,23856,BK-R50R-58,,Shipping,Open,10/07/2012,
TKT-09552,16390,FR-R92B-44,EMP104,Shipping,Pending,11/07/2021,
TKT-09553,13920,FR-M94B-38,EMP281,Returns,Close,01/28/2012,2012-02-29
TKT-09554,13115,PRD-BK-R50R-62,EMP166,Returns,OPEN,2017-04-10,
TKT-09555,19459,RA-H123,EMP210,Billing,Closed,10/18/2013,2014-02-15
TKT-09556,29103,FR-T98Y-60,EMP051,Product,Open,2014-08-26,
TKT-09557,15044,PD-M340,EMP045,Returns,Clsd,2015-10-14,2015-12-23
TKT-09558,25759,FR-T98Y-54,EMP199,Shipping,closed,2014-12-07,12/29/2014
TKT-09559,25453,BK-M82S-42,EMP074,shipping,Resolve,2020-07-18,2020-11-04
TKT-09560,13793,BK-R50R-44,EMP075,General,Open,10/05/2014,
TKT-09561,12335,PRD-HL-U509,,Technical,Closed,2016-04-25,2016-05-19
TKT-09562,11140,LT-H902,EMP252,Account,CLOSED,2015-12-15,01/01/2016
TKT-09563,21888,BK-R89B-44,EMP262,Returns,Resolved,2016-03-08,2016-03-29
TKT-09564,26383,BC-R205,EMP062,Shipping,Closed,2018-07-07,2018-08-14
TKT-09565,20112,FR-R72R-58,EMP001,Product,Pending,2014-10-12,
TKT-09566,16441,SE-T312,EMP183,product,OPEN,2018-04-27,
TKT-09567,25999,VE-C304-M,EMP049,Product,CLOSED,2018-05-14,2018-05-20
TKT-09568,14335,GL-F110-M,EMP024,Returns,Closed,2023-06-15,2023-08-24
TKT-09569,24239,FR-R38R-52,EMP038,Shipping,Closed,2015-02-14,2015-03-24
TKT-09570,19646,FR-T98U-50,EMP145,Technical,Open,2022-06-28,
TKT-09571,,FR-R72R-58,EMP293,Product,Open,08/27/2023,
TKT-09572,,BK-R79Y-44,EMP227,Returns,Resolved,2021-10-09,2021-11-04
TKT-09573,11671,FB-9873,EMP283,Returns,Closed,03/14/2011,2011-05-23
TKT-09574,22366,FR-M21B-48,EMP212,returns,open,10/03/2018,
TKT-09575,26387,SO-R809-L,EMP079,Technical,Closed,07/22/2015,2015-08-07
TKT-09576,19072,FR-T67U-54,EMP189,Technical,Resolved,06/01/2015,07/04/2015
TKT-09577,25688,SH-M897-M,EMP202,Billing,Closed,2013-05-14,08/21/2013
TKT-09578,20277,BK-M68S-42,EMP037,RETURNS,Resolved,2012-02-13,2012-03-06
TKT-09579,24127,FR-T98Y-50,EMP141,Account,CLOSED,2021-08-24,2021-10-02
TKT-09580,20738,LJ-0192-S,EMP164,Returns,open,2013-05-10,
TKT-09581,12478,TI-T723,EMP141,Technical,open,2020-10-17,
TKT-09582,17336,FR-R72R-44,EMP222,account,Pending,2014-06-20,
TKT-09583,28929,BK-T18Y-58,EMP016,Product,pending,06/11/2023,
TKT-09584,15302,BK-R50R-48,EMP255,Technical,Pending,2014-11-28,
TKT-09585,21336,BK-R19B-48,EMP203,Billing,Closed,02/03/2015,05/29/2015
TKT-09586,27617,FR-R92R-44,EMP062,billing,o,2025-02-28,
TKT-09587,19546,BK-R79Y-48,EMP268,Shipping,Closed,2015-03-09,2015-06-01
TKT-09588,15548,FR-T67Y-54,EMP148,Billing,Open,2024-05-12,
TKT-09589,12570,SJ-0194-X,EMP085,Billing,Pending,2015-11-09,
TKT-09590,14151,SH-M897-S,EMP067,Product,Opened,2020-04-12,
TKT-09591,23552,BK-R89R-58,EMP209,Account,Resolved,2020-07-14,2020-09-08
TKT-09592,27633,BK-R93R-44,EMP105,Product,Pending,2013-01-06,
TKT-09593,11784,FR-R38B-62,EMP189,Product,Pending,2015-10-08,
TKT-09594,27137,PD-T852,EMP299,Account,Rsolvd,2013-05-02,2013-06-14
TKT-09595,14646,BK-R19B-58,EMP266,Billing,o,12/05/2016,
TKT-09596,15587,BK-R50B-60,EMP099,Product,Pending,2017-11-05,
TKT-09597,16919,BK-M18S-44,EMP124,Shipping,Open,2014-02-24,
TKT-09598,19835,FW-T905,EMP077,Product,Open,2016-01-07,
TKT-09599,14809,BK-M47B-48,EMP099,Account,Resolved,2022-08-15,08/16/2022
TKT-09600,29333,GL-F110-M,EMP094,Technical,Pending,2025-01-06,
TKT-09601,15883,FR-T67U-58,EMP018,Account,open,11/18/2013,
TKT-09602,19556,,EMP233,billing,Open,2014-02-03,
TKT-09603,24974,TT-T092,EMP110,RETURNS,Pending,2020-01-05,
TKT-09604,15224,BK-R50B-48,EMP252,RETURNS,Pending,2018-04-23,
TKT-09605,14570,FR-M94B-44,EMP153,Technical,Closed,2013-06-03,2013-06-04
TKT-09606,24290,FR-R92B-62,EMP083,Billing,Pending,03/19/2023,
TKT-09607,13490,FR-T67Y-62,EMP232,Returns,Resolved,2016-08-17,11/08/2016
TKT-09608,12060,FR-R92B-52,EMP054,Product,Open,06/21/2012,
TKT-09609,13875,FR-M21B-48,EMP252,BILLING,Closed,2018-08-16,2018-09-23
TKT-09610,12171,BK-M47B-44,EMP233,Product,OPEN,2014-09-28,
TKT-09611,11604,SO-R809-L,EMP093,Returns,Closed,2021-11-01,2021-12-02
TKT-09612,14797,FR_R72Y_48,EMP005,Billing,Closed,2024-02-02,2024-02-04
TKT-09613,24987,BK-R19B-58,EMP264,Account,OPEN,2011-01-09,
TKT-09614,26919,BK-T79U-46,EMP004,Returns,Open,2023-03-30,
TKT-09615,20236,BK-R93R-52,EMP192,Product,Pending,2016-04-01,
TKT-09616,17379,BK-R50B-60,EMP009,General,Open,09/06/2017,
TKT-09617,23282,FR-R92R-62,EMP049,Shipping,Pending,12/21/2013,
TKT-09618,17138,GL-F110-L,EMP237,Shipping,OPEN,2015-03-23,
TKT-09619,28483,HB-M918,EMP100,billing,Open,02/05/2025,
TKT-09620,25333,FR-R72R-44,EMP086,Technical,Pending,2011-10-20,
TKT-09621,28483,FR-M21S-48,EMP066,Billing,Open,2022-10-03,
TKT-09622,999999,PD-R347,EMP133,product,Resolved,11/07/2017,2018-03-02
TKT-09623,22412,,EMP119,returns,Closed,2021-03-17,2021-07-04
TKT-09624,22256,BK-T44U-54,EMP199,Billing,Open,2020-10-11,
TKT-09625,13967,BK-T18Y-54,EMP143,Billing,Opened,2020-01-08,
TKT-09626,20669,BK-R89R-52,EMP056,Account,Opened,2022-07-26,
TKT-09627,21739,FR-R38R-60,EMP138,Shipping,Pending,11/19/2023,
TKT-09628,24219,BK-R89B-44,EMP100,Billing,Clsd,09/17/2017,2017-11-02
TKT-09629,15631,CS-9183,EMP017,Returns,Closed,07/28/2020,07/29/2020
TKT-09630,16573,LJ-0192-S,EMP223,Returns,Clsd,10/19/2024,2025-01-02
TKT-09631,20281,FW-T905,EMP061,Product,Closed,2012-08-19,12/06/2012
TKT-09632,14420,BK-R50R-48,EMP191,Billing,closed,08/22/2013,2013-11-26
TKT-09633,17964,BC-M005,EMP184,Returns,Opened,2021-04-10,
TKT-09634,13381,BK-T18Y-44,EMP078,Returns,Rsolvd,2020-02-26,2020-05-21
TKT-09635,27672,HB-T721,EMP111,Technical,Closed,2014-05-11,2014-06-12
TKT-09636,25861,BK-T18Y-58,EMP295,Returns,Closed,2019-03-30,2019-05-27
TKT-09637,27164,HS-3479,EMP295,Returns,Open,2018-06-04,
TKT-09638,26766,FR-T67U-58,EMP124,Shipping,Open,2011-05-10,
TKT-09639,23606,BK-M82S-44,EMP119,Technical,Closed,2013-05-13,2013-06-02
TKT-09640,22554,FR-R72Y-48,EMP124,Billing,Open,05/11/2012,
TKT-09641,18900,BK-T79U-54,EMP158,Product,Closed,2021-02-09,2021-04-18
TKT-09642,17052,BK-M38S-40,EMP021,Billing,Clsd,12/03/2016,03/05/2017
TKT-09643,27137,FK-9939,EMP284,Technical,Closed,2025-01-10,2025-02-28
TKT-09644,999999,BK-M82S-44,EMP277,Billing,Closed,12/02/2014,01/16/2015
TKT-09645,20162,BK-R89R-52,EMP049,Product,Resolved,2012-04-10,2012-05-26
TKT-09646,28082,BK-M18B-48,EMP123,Billing,o,2018-11-02,
TKT-09647,16457,BK-T18U-62,EMP158,Shipping,Opened,2018-04-22,
TKT-09648,25691,LT-H902,EMP257,Shipping,Pending,2023-03-16,
TKT-09649,24483,TI-M267,EMP162,Account,Closed,02/04/2012,2012-02-12
TKT-09650,27651,SE-T924,EMP161,Shipping,Closed,07/11/2024,2024-08-16
TKT-09651,20883,PD-M340,EMP216,Product,Closed,2024-03-19,2024-04-03
TKT-09652,24384,GL-H102-S,EMP171,Account,Open,2015-07-01,
TKT-09653,24762,PRD-BK-M82B-42,EMP299,Returns,Closed,2018-05-21,2018-06-07
TKT-09654,17113,FR-R72R-58,EMP107,Product,Closed,2014-03-29,05/26/2014
TKT-09655,15768,FR-T67Y-50,,Shipping,Open,2014-10-23,
TKT-09656,20645,BB-9108,EMP124,Returns,Open,2019-12-01,
TKT-09657,23786,BK_T44U_50,EMP231,Returns,RESOLVED,2015-03-07,2015-03-17
TKT-09658,27522,BK-R50B-62,EMP108,Account,Closed,2016-04-21,2016-07-09
TKT-09659,26503,FR-M63S-42,EMP299,Returns,Pending,03/24/2012,
TKT-09660,20759,LJ-0192-M,EMP230,Shipping,Open,2016-06-09,
TKT-09661,23469,BK-R89B-52,EMP253,Product,Open,2024-08-05,
TKT-09662,20813,CS-4759,EMP187,Shipping,OPEN,2024-03-26,
TKT-09663,12556,BK-R64Y-42,EMP056,Billing,Closed,2020-02-10,03/03/2020
TKT-09664,16401,FW-M928,EMP273,Account,Pending,04/16/2016,
TKT-09665,15348,,EMP186,Product,Resolved,2023-10-24,2024-01-31
TKT-09666,20514,FR-M21S-42,EMP200,Product,Pending,2023-09-15,
TKT-09667,27648,,EMP133,Returns,Closed,2018-12-22,2019-03-28
TKT-09668,29137,RW-R820,EMP249,Product,Pending,2015-01-28,
TKT-09669,14209,,EMP231,Product,Resolved,2013-01-30,2013-04-17
TKT-09670,15896,BK-T18U-58,EMP017,Returns,Pending,2020-08-24,
TKT-09671,28832,BK-T18Y-54,EMP149,Technical,Open,2016-03-29,
TKT-09672,23163,PK-7098,EMP190,Returns,Closed,07/18/2014,09/05/2014
TKT-09673,13775,HB-R504,EMP258,Shipping,Closed,2022-12-04,2023-02-10
TKT-09674,28218,FR-M94S-42,EMP121,Returns,Pending,2011-11-02,
TKT-09675,14070,PRD-BK-M82B-44,EMP236,Shipping,Close,2011-10-11,2012-01-24
TKT-09676,28656,FR-M21S-44,EMP105,Shipping,Resolved,2015-01-16,04/24/2015
TKT-09677,17708,BK-R50B-62,EMP177,Account,Open,01/28/2015,
TKT-09678,19018,RA-H123,EMP055,Account,Pending,2021-08-31,
TKT-09679,20994,GL-F110-S,EMP013,account,Rsolvd,2014-04-19,2014-06-17
TKT-09680,27495,PRD-BK-R50B-60,EMP087,Billing,Resolved,02/16/2018,05/06/2018
TKT-09681,24929,FR-M63B-40,EMP119,Billing,Resolved,2020-05-11,08/02/2020
TKT-09682,27420,FR-M94S-38,EMP071,Product,Open,05/11/2021,
TKT-09683,25370,FR-T98U-60,EMP119,Returns,Pending,2021-01-20,
TKT-09684,14744,TI-M602,EMP266,Account,Close,2013-02-13,05/15/2013
TKT-09685,18344,PRD-SH-M897-X,EMP170,RETURNS,Pending,2013-09-14,
TKT-09686,12804,PRD-FW-R820,EMP184,Shipping,RESOLVED,2016-05-07,2016-08-10
TKT-09687,22277,FR-R72R-52,EMP147,Account,Open,08/07/2023,
TKT-09688,22709,FR-R92R-62,EMP204,Billing,In Progress,2015-06-27,
TKT-09689,20949,PRD-BK-R89R-44,EMP039,BILLING,Opened,2014-06-24,
TKT-09690,27933,PRD-FR-T98U-46,EMP274,Billing,Closed,2018-04-15,2018-06-17
TKT-09691,12288,BK-R50R-48,EMP095,Technical,Pending,2018-01-21,
TKT-09692,19715,RW-R762,EMP044,Account,pending,06/19/2014,
TKT-09693,29090,HS-0296,EMP069,Account,Open,2014-09-03,
TKT-09694,13822,BK-R50B-48,EMP006,Account,Closed,04/25/2012,07/23/2012
TKT-09695,20622,HL-U509-B,EMP082,Product,Closed,2021-07-21,11/02/2021
TKT-09696,25026,BK-M68B-46,EMP229,Account,Resolved,2012-09-30,2013-01-02
TKT-09697,19285,BK-R64Y-48,EMP190,Shipping,Resolved,2022-02-20,2022-05-30
TKT-09698,14986,BK-T18Y-44,EMP004,Shipping,Pending,2013-10-17,
TKT-09699,23383,BK-R19B-44,EMP259,Account,Closed,2019-07-06,2019-10-13
TKT-09700,18138,BK-R79Y-40,EMP268,Account,Close,04/22/2017,2017-06-06
TKT-09701,29117,BK-M68S-38,EMP041,Returns,Open,2016-04-20,
TKT-09702,20587,PRD-FR-T98Y-54,EMP039,shipping,Opened,2019-09-20,
TKT-09703,12860,BK-R68R-52,EMP056,Shipping,Closed,07/10/2011,2011-09-06
TKT-09704,26158,BK-R68R-48,EMP040,Technical,OPEN,01/17/2011,
TKT-09705,17181,FE-6654,EMP002,Returns,closed,2018-10-13,2018-10-22
TKT-09706,17840,PD_R853,EMP026,Account,pending,10/05/2012,
TKT-09707,,HB-T928,EMP068,Product,Resolved,2015-09-28,2015-11-26
TKT-09708,28085,FR-M21B-52,EMP223,Billing,resolved,2018-09-10,2018-09-24
TKT-09709,29173,BK-R64Y-38,EMP227,Billing,Pending,03/30/2017,
TKT-09710,16630,FR-R92R-58,EMP268,Returns,open,12/02/2015,
TKT-09711,22677,BK-T79U-50,EMP288,Product,Closed,2015-12-04,03/27/2016
TKT-09712,26123,BK-R89R-52,EMP290,Technical,Resolved,2024-02-08,2024-04-09
